id,route_name,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seat_available
5568,Midnapore to Kolkata,https://www.redbus.in/bus-tickets/midnapore-to-kolkata,WBTC (CTC) Habra-Midnapur - 194|17:00,Non AC Seater (2+3),28-07-2024 13:45,04h 13m,28-07-2024 17:58,4.1,105,0
5569,Siliguri to Kolkata,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,NBSTC-SLG-KOL-R1-18:30,NON A/C Seater Push Back (2+2),28-07-2024 14:00,06h 45m,28-07-2024 20:45,3.9,486,18
5570,Siliguri to Kolkata,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,SBSTC-SILIGURI - KOLKATA - VIA - MALDA - EXPRESS - 19:30 - 3806,Express (Non AC Seater 2+2),28-07-2024 14:15,05h 00m,28-07-2024 19:15,4.1,500,30
5571,Siliguri to Kolkata,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Greenline,Volvo 9600 Multi-Axle A/C Sleeper (2+1),28-07-2024 14:45,04h 00m,28-07-2024 18:45,4.6,1500,25
5572,Siliguri to Kolkata,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Express Line,Volvo 9600 Multi-Axle A/C Sleeper (2+1),28-07-2024 15:15,03h 30m,28-07-2024 18:45,4.5,1500,16
5573,Siliguri to Kolkata,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Shyamoli Paribahan Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),28-07-2024 15:30,04h 30m,28-07-2024 20:00,4.5,1499,18
5574,Siliguri to Kolkata,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Rubi Paribahan  ,Volvo 9600 Multi-Axle A/C Sleeper (2+1),28-07-2024 16:00,06h 45m,28-07-2024 22:45,4.5,1200,22
5575,Siliguri to Kolkata,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Shyamoli Paribahan Pvt Ltd,Volvo Multi-Axle A/C seater/sleeper (2+1),28-07-2024 16:45,04h 00m,28-07-2024 20:45,4.3,1200,44
5576,Siliguri to Kolkata,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Shyamoli Paribahan Pvt Ltd,Volvo 9600 A/C Seater/Sleeper (2+1),28-07-2024 16:45,04h 45m,28-07-2024 21:30,4.3,1200,43
5577,Siliguri to Kolkata,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Lokenath Bus Service,Volvo Multi-Axle A/C Seater/Sleeper (2+1),28-07-2024 17:15,04h 15m,28-07-2024 21:30,4.2,1200,15
5578,Siliguri to Kolkata,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Lokenath Bus Service,Volvo Multi Axle B11R AC Seater\Sleeper (2+1),28-07-2024 17:15,06h 44m,28-07-2024 23:59,4.3,825,41
5579,Siliguri to Kolkata,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Royal Cruiser,Scania Multi-Axle AC Semi Sleeper (2+2),28-07-2024 17:45,04h 30m,28-07-2024 22:15,3.8,450,6
5580,Siliguri to Kolkata,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Modern Travels,Bharat Benz A/C Seater /Sleeper (2+1),28-07-2024 17:45,06h 35m,29-07-2024 00:20,3.5,600,38
5581,Siliguri to Kolkata,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Annesha Travels,NON A/C Seater / Sleeper (2+2),28-07-2024 18:30,05h 25m,28-07-2024 23:55,2.2,900,34
5582,Siliguri to Kolkata,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Aradhana Bus Service,NON A/C Seater / Sleeper (2+2),28-07-2024 18:45,04h 15m,28-07-2024 23:00,3,0,33
5583,Siliguri to Kolkata,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Maa Durga Bus Service,NON A/C Seater / Sleeper (2+2),28-07-2024 19:00,05h 45m,29-07-2024 00:45,3.3,0,14
5584,Siliguri to Kolkata,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Maulik Paribahan,A/C Seater / Sleeper (2+2),28-07-2024 19:00,04h 30m,28-07-2024 23:30,1.7,0,50
5585,Suri to Kolkata,https://www.redbus.in/bus-tickets/suri-to-kolkata,SBSTC-SURI - SARSUNA - VIA - KOLKATA - 14:00 (Suri Depot - 2821,Non AC Seater (2+3),28-07-2024 19:30,05h 45m,29-07-2024 01:15,1.8,190,18
5586,Suri to Kolkata,https://www.redbus.in/bus-tickets/suri-to-kolkata,SBSTC-SURI - KOLKATA - 15:15 - (Suri Depot) - 1364,Non AC Seater (2+3),28-07-2024 19:30,06h 30m,29-07-2024 02:00,2.7,190,0
5587,Suri to Kolkata,https://www.redbus.in/bus-tickets/suri-to-kolkata,WBTC (CTC) KOLKATA -BOLPUR - SURI (AC-VOLVO) - 104|13:15,Volvo AC Seater (2+2),28-07-2024 20:00,06h 15m,29-07-2024 02:15,4.4,435,0
5588,Suri to Kolkata,https://www.redbus.in/bus-tickets/suri-to-kolkata,ASHIRWAD BUS SERVICE PRIVATE LIMITED,A/C Seater / Sleeper (2+1),28-07-2024 20:00,06h 00m,29-07-2024 02:00,3.5,400,0
5589,Digha to Kolkata,https://www.redbus.in/bus-tickets/digha-to-kolkata,Snemita Paribahan(Shinjini),A/C Seater (2+3),28-07-2024 20:00,06h 00m,29-07-2024 02:00,3,370,14
5590,Digha to Kolkata,https://www.redbus.in/bus-tickets/digha-to-kolkata,Parameswar Travels,A/C Seater Push Back (2+3),28-07-2024 20:20,06h 30m,29-07-2024 02:50,3.2,420,13
5591,Digha to Kolkata,https://www.redbus.in/bus-tickets/digha-to-kolkata,Snemita Paribahan (Shinjini),AC Seater (2+3),28-07-2024 20:30,06h 15m,29-07-2024 02:45,2.8,320,20
5592,Digha to Kolkata,https://www.redbus.in/bus-tickets/digha-to-kolkata,Aradhana Travels,A/C Seater / Sleeper (2+2),28-07-2024 20:30,04h 30m,29-07-2024 01:00,1.6,419,21
5593,Digha to Kolkata,https://www.redbus.in/bus-tickets/digha-to-kolkata,Parameswar Travels,A/C Seater Push Back (2+3),28-07-2024 20:45,06h 15m,29-07-2024 03:00,1.6,370,13
5594,Digha to Kolkata,https://www.redbus.in/bus-tickets/digha-to-kolkata,City Express (Shinjini),AC Seater (2+3),28-07-2024 20:45,04h 30m,29-07-2024 01:15,3.5,370,36
5595,Digha to Kolkata,https://www.redbus.in/bus-tickets/digha-to-kolkata,Satya Paribahan,A/C Seater (2+3),28-07-2024 21:00,04h 15m,29-07-2024 01:15,3,419,6
5596,Digha to Kolkata,https://www.redbus.in/bus-tickets/digha-to-kolkata,Snemita Parisheba(Santosh),A/C Seater Push Back (2+3),28-07-2024 21:00,05h 00m,29-07-2024 02:00,3.2,650,25
5597,Digha to Kolkata,https://www.redbus.in/bus-tickets/digha-to-kolkata,Satya Paribahan,A/C Seater (2+3),28-07-2024 21:30,05h 50m,29-07-2024 03:20,1.8,0,32
5598,Digha to Kolkata,https://www.redbus.in/bus-tickets/digha-to-kolkata,Snemita Parisheba,AC Seater (2+3),28-07-2024 21:30,06h 00m,29-07-2024 03:30,2.6,0,15
5599,Digha to Kolkata,https://www.redbus.in/bus-tickets/digha-to-kolkata,Snemita Parisheba(Santosh),A/C Seater Push Back (2+3),28-07-2024 21:45,06h 30m,29-07-2024 04:15,2.2,0,45
5600,Digha to Kolkata,https://www.redbus.in/bus-tickets/digha-to-kolkata,Aradhana Travels,A/C Seater / Sleeper (2+1),28-07-2024 21:45,06h 30m,29-07-2024 04:15,1.8,0,20
5601,Digha to Kolkata,https://www.redbus.in/bus-tickets/digha-to-kolkata,Aradhana Bus Service,A/C Seater / Sleeper (2+2),28-07-2024 22:00,05h 00m,29-07-2024 03:00,1.5,0,13
5602,Digha to Kolkata,https://www.redbus.in/bus-tickets/digha-to-kolkata,Snemita Parisheba,AC Seater (2+3),28-07-2024 22:30,04h 00m,29-07-2024 02:30,2.4,0,41
5603,Digha to Kolkata,https://www.redbus.in/bus-tickets/digha-to-kolkata,Basu Travels,A/C Seater Push Back (2+3),28-07-2024 22:45,04h 40m,29-07-2024 03:25,2.3,0,0
5604,Digha to Kolkata,https://www.redbus.in/bus-tickets/digha-to-kolkata,Parameswar Travels,A/C Seater Push Back (2+3),28-07-2024 22:45,04h 15m,29-07-2024 03:00,2.2,0,0
5605,Digha to Kolkata,https://www.redbus.in/bus-tickets/digha-to-kolkata,Snemita Paribahan,A/C Seater (2+3),28-07-2024 23:00,04h 00m,29-07-2024 03:00,2.1,0,0
5606,Digha to Kolkata,https://www.redbus.in/bus-tickets/digha-to-kolkata,Arunita Paribahan,A/C Seater (2+3),28-07-2024 23:15,04h 15m,29-07-2024 03:30,1.9,0,0
5607,Digha to Kolkata,https://www.redbus.in/bus-tickets/digha-to-kolkata,Bengal Surface Transport,A/C Seater Push Back (2+3),28-07-2024 23:30,04h 30m,29-07-2024 04:00,2.7,0,0
5608,Digha to Kolkata,https://www.redbus.in/bus-tickets/digha-to-kolkata,Satya Paribahan,A/C Seater (2+3),28-07-2024 23:45,04h 10m,29-07-2024 03:55,2.3,0,0
5609,Digha to Kolkata,https://www.redbus.in/bus-tickets/digha-to-kolkata,Aradhana Travels,Non AC Seater (2+3),28-07-2024 23:45,03h 43m,29-07-2024 03:28,1.7,0,0
5610,Digha to Kolkata,https://www.redbus.in/bus-tickets/digha-to-kolkata,The Joy Ride,A/C Seater / Sleeper (2+2),28-07-2024 23:50,04h 40m,29-07-2024 04:30,3.1,0,0
5611,Digha to Kolkata,https://www.redbus.in/bus-tickets/digha-to-kolkata,Aradhana Bus Service,Non AC Seater (2+3),28-07-2024 23:55,04h 15m,29-07-2024 04:10,1.4,0,0
5612,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,SBSTC-GARIA - DIGHA - 22:30 (DIGHA DEPOT) - 3745,Non AC Seater (2+3),28-07-2024 14:30,03h 15m,28-07-2024 17:45,4.2,155,18
5613,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Shyamoli Paribahan Pvt Ltd,VE A/C Seater (2+2),28-07-2024 14:45,03h 10m,28-07-2024 17:55,4.4,400,9
5614,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Express Line,Volvo 9600 A/C Seater (2+2),28-07-2024 16:00,05h 50m,28-07-2024 21:50,4.4,399,42
5615,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Mayuri Express,AC Seater (2+2),28-07-2024 22:30,05h 15m,29-07-2024 03:45,4.2,365,19
5616,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Sagufta Travels(Maa Chandi),A/C Seater / Sleeper (2+2),28-07-2024 16:15,03h 15m,28-07-2024 19:30,4.1,370,22
5617,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,City Express (Shinjini),AC Seater (2+3),28-07-2024 16:30,06h 15m,28-07-2024 22:45,3.4,339,35
5618,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Parameswar Travels,A/C Seater Push Back (2+3),28-07-2024 16:30,03h 15m,28-07-2024 19:45,3,365,51
5619,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Parameswar Travels,A/C Seater Push Back (2+3),28-07-2024 17:00,06h 45m,28-07-2024 23:45,2.8,390,49
5620,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Basu Travels,A/C Seater / Sleeper (2+2),28-07-2024 17:02,06h 32m,28-07-2024 23:34,3.5,315,30
5621,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Sagufta Travels (Mayuri),A/C Seater (2+2),28-07-2024 17:20,05h 40m,28-07-2024 23:00,4.5,269,18
5622,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Snemita Paribahan (Bhorpet),AC Seater (2+2),28-07-2024 17:45,06h 14m,28-07-2024 23:59,3.7,315,29
5623,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Santosh Bus Service,A/C Seater / Sleeper (2+2),28-07-2024 17:45,06h 45m,29-07-2024 00:30,2.3,399,45
5624,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Sagufta Travels (Atithi),A/C Seater Push Back (2+3),28-07-2024 17:45,04h 15m,28-07-2024 22:00,2.9,370,35
5625,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Basu Travels,A/C Seater Push Back (2+3),28-07-2024 17:50,05h 55m,28-07-2024 23:45,3.4,250,13
5626,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Sagufta Travels(Angel),A/C Seater (2+2),28-07-2024 18:15,04h 30m,28-07-2024 22:45,2.9,470,24
5627,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Bengal Surface Transport,A/C Seater / Sleeper (2+2),28-07-2024 18:15,06h 45m,29-07-2024 01:00,2.9,370,4
5628,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Snemita Paribahan(Shinjini),A/C Seater (2+3),28-07-2024 18:20,07h 10m,29-07-2024 01:30,2.8,315,20
5629,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Haimanti Bus Service,AC Seater (2+3),28-07-2024 18:30,04h 30m,28-07-2024 23:00,3.2,315,20
5630,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Parameswar Travels,A/C Seater Push Back (2+3),28-07-2024 18:30,04h 45m,28-07-2024 23:15,2.1,315,49
5631,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Samanta Travels,A/C Seater (2+3),28-07-2024 18:30,06h 15m,29-07-2024 00:45,2.2,399,41
5632,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Ankita Paribahan( Haimanti),A/C Seater Push Back (2+3),28-07-2024 18:30,06h 34m,29-07-2024 01:04,1.5,340,15
5633,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Maa Chandi Travels,A/C Seater / Sleeper (2+2),28-07-2024 19:00,04h 00m,28-07-2024 23:00,4.2,469,37
5634,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Santosh Bus Service,A/C Seater Push Back (2+3),28-07-2024 19:00,05h 30m,29-07-2024 00:30,4.1,419,12
5635,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,City Express (Shinjini),AC Seater (2+2),28-07-2024 19:05,07h 40m,29-07-2024 02:45,3.6,470,21
5636,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Arunita Paribahan,AC Seater (2+2),28-07-2024 19:05,05h 55m,29-07-2024 01:00,3.5,350,25
5637,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Sagufta Travels (Samanta),A/C Seater (2+3),28-07-2024 19:15,03h 15m,28-07-2024 22:30,3.3,250,20
5638,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Sagufta Travels (Kojagor),A/C Seater Push Back (2+3),28-07-2024 19:15,04h 00m,28-07-2024 23:15,3.3,500,13
5639,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Mayuri Express,A/C Seater (2+3),28-07-2024 19:20,05h 55m,29-07-2024 01:15,4.3,0,51
5640,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Snemita Parisheba(Samanta),AC Seater (2+3),28-07-2024 19:30,04h 00m,28-07-2024 23:30,3.4,0,20
5641,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Ankita Paribahan (Maity Motor),A/C Seater Push Back (2+3),28-07-2024 19:40,04h 50m,29-07-2024 00:30,3.1,0,20
5642,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Ankita Paribahan(Atithi),A/C Seater (2+3),28-07-2024 19:45,05h 20m,29-07-2024 01:05,3.1,0,20
5643,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Sagufta Travels (Sagar Kanya),A/C Seater Push Back (2+3),28-07-2024 20:00,05h 00m,29-07-2024 01:00,2.9,0,29
5644,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Parameswar Travels,A/C Seater Push Back (2+3),28-07-2024 20:00,03h 55m,28-07-2024 23:55,2.6,0,21
5645,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Santosh Bus Service,A/C Seater (2+3),28-07-2024 20:00,05h 00m,29-07-2024 01:00,3,0,61
5646,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Samanta Travels,A/C Seater (2+3),28-07-2024 20:00,05h 45m,29-07-2024 01:45,2.1,0,16
5647,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Snemita Parisheba,AC Seater (2+3),28-07-2024 20:00,05h 15m,29-07-2024 01:15,2.1,0,9
5648,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Bengal Surface Transport,A/C Seater Push Back (2+3),28-07-2024 20:00,05h 10m,29-07-2024 01:10,2.4,0,15
5649,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Santosh Bus Service,A/C Seater Push Back (2+3),28-07-2024 20:00,05h 00m,29-07-2024 01:00,1.8,0,60
5650,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Santosh Bus Service,A/C Seater Push Back (2+3),28-07-2024 20:00,05h 30m,29-07-2024 01:30,2.1,0,0
5651,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Ankita Paribahan(Atithi),A/C Seater Push Back (2+3),28-07-2024 20:00,05h 00m,29-07-2024 01:00,1.7,0,0
5652,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Snemita Paribahan (ANGEL),A/C Seater Push Back (2+2),28-07-2024 20:00,05h 45m,29-07-2024 01:45,2,0,0
5653,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Snemita Pariseba(Santosh),AC Seater (2+3),28-07-2024 20:00,05h 30m,29-07-2024 01:30,1.2,0,0
5654,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Basu Travels,A/C Seater Push Back (2+3),28-07-2024 20:15,06h 30m,29-07-2024 02:45,2.3,0,0
5655,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Bengal Surface Transport,A/C Seater Push Back (2+3),28-07-2024 20:15,05h 01m,29-07-2024 01:16,2.6,0,0
5656,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Snemita Paribahan (Shinjini),AC Seater (2+2),28-07-2024 20:15,05h 01m,29-07-2024 01:16,3.8,0,0
5657,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Friends Travels,A/C Seater (2+2),28-07-2024 20:15,05h 01m,29-07-2024 01:16,3.7,0,0
5658,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Purusottam Travels,NON A/C Seater (2+3),28-07-2024 20:20,05h 05m,29-07-2024 01:25,3.2,0,0
5659,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Ankita Paribahan(Parameswar),A/C Seater (2+3),28-07-2024 20:20,04h 40m,29-07-2024 01:00,3.1,0,0
5660,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Snemita Parisheba,AC Seater (2+3),28-07-2024 20:30,04h 30m,29-07-2024 01:00,2.6,0,0
5661,Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha,Anadi Travels (Disha Gold),A/C Seater Push Back (2+3),28-07-2024 20:45,03h 45m,29-07-2024 00:30,1,0,0
5662,Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Shyamoli Paribahan Pvt Ltd,VE A/C Seater (2+2),28-07-2024 20:45,03h 45m,29-07-2024 00:30,4.6,400,9
5663,Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Express Line,Volvo 9600 A/C Seater (2+2),28-07-2024 20:45,03h 25m,29-07-2024 00:10,4.6,499,42
5664,Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Mayuri Express,AC Seater (2+2),28-07-2024 20:45,05h 15m,29-07-2024 02:00,4.8,339,19
5665,Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Basu Travels,A/C Seater / Sleeper (2+2),28-07-2024 21:00,03h 30m,29-07-2024 00:30,3.9,315,34
5666,Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Sagufta Travels (Atithi),A/C Seater Push Back (2+3),28-07-2024 21:00,05h 15m,29-07-2024 02:15,3.1,370,35
5667,Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Parameswar Travels,A/C Seater Push Back (2+3),28-07-2024 21:00,03h 45m,29-07-2024 00:45,2.5,315,49
5668,Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Snemita Paribahan(Shinjini),A/C Seater (2+3),28-07-2024 21:00,04h 30m,29-07-2024 01:30,2.9,315,20
5669,Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Sagufta Travels (Samanta),A/C Seater (2+3),28-07-2024 21:05,05h 25m,29-07-2024 02:30,2.9,390,45
5670,Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Santosh Bus Service,A/C Seater / Sleeper (2+2),28-07-2024 21:10,05h 20m,29-07-2024 02:30,2.2,315,20
5671,Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Ankita Paribahan(Atithi),A/C Seater (2+3),28-07-2024 21:10,05h 20m,29-07-2024 02:30,2,365,49
5672,Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Parameswar Travels,A/C Seater Push Back (2+3),28-07-2024 21:10,05h 30m,29-07-2024 02:40,1.2,365,29
5673,Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Samanta Travels,A/C Seater (2+3),28-07-2024 21:10,06h 20m,29-07-2024 03:30,3.4,470,24
5674,Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Sagufta Travels (Kojagor),A/C Seater Push Back (2+3),28-07-2024 21:15,06h 00m,29-07-2024 03:15,3.3,370,22
5675,Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Snemita Paribahan (Bhorpet),AC Seater (2+2),28-07-2024 21:15,06h 15m,29-07-2024 03:30,3.3,370,18
5676,Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Sagufta Travels(Angel),A/C Seater (2+2),28-07-2024 21:20,06h 10m,29-07-2024 03:30,3.3,250,12
5677,Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Sagufta Travels(Maa Chandi),A/C Seater / Sleeper (2+2),28-07-2024 21:20,05h 39m,29-07-2024 02:59,3.3,370,35
5678,Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Sagufta Travels (Mayuri),A/C Seater (2+2),28-07-2024 21:20,05h 25m,29-07-2024 02:45,3.3,269,20
5679,Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,City Express (Shinjini),AC Seater (2+2),28-07-2024 21:25,05h 05m,29-07-2024 02:30,3.2,315,21
5680,Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,City Express (Shinjini),AC Seater (2+3),28-07-2024 21:25,05h 05m,29-07-2024 02:30,3.2,419,13
5681,Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,City Express (BHORPET),AC Seater (2+3),28-07-2024 21:25,05h 05m,29-07-2024 02:30,3.2,399,15
5682,Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Haimanti Bus Service,AC Seater (2+3),28-07-2024 21:30,05h 30m,29-07-2024 03:00,3,350,20
5683,Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Arunita Paribahan,AC Seater (2+2),28-07-2024 21:30,03h 30m,29-07-2024 01:00,2.9,470,37
5684,Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Basu Travels,A/C Seater Push Back (2+3),28-07-2024 21:30,05h 00m,29-07-2024 02:30,2.9,340,61
5685,Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Samanta Travels,A/C Seater (2+3),28-07-2024 21:30,04h 45m,29-07-2024 02:15,3.4,330,4
5686,Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Maa Chandi Travels,A/C Seater / Sleeper (2+2),28-07-2024 21:30,04h 30m,29-07-2024 02:00,3.3,469,51
5687,Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Snemita Pariseba(Santosh),AC Seater (2+3),28-07-2024 21:30,05h 00m,29-07-2024 02:30,2.8,399,25
5688,Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Sagufta Travels (Sagar Kanya),A/C Seater Push Back (2+3),28-07-2024 21:30,06h 00m,29-07-2024 03:30,2.9,500,24
5689,Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Santosh Bus Service,A/C Seater Push Back (2+3),28-07-2024 21:30,05h 30m,29-07-2024 03:00,2.2,0,16
5690,Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Bengal Surface Transport,A/C Seater Push Back (2+3),28-07-2024 21:30,06h 00m,29-07-2024 03:30,2.7,0,29
5691,Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Bengal Surface Transport,A/C Seater / Sleeper (2+2),28-07-2024 21:30,04h 50m,29-07-2024 02:20,2.7,0,21
5692,Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Mayuri Express,A/C Seater (2+3),28-07-2024 21:30,05h 30m,29-07-2024 03:00,4.8,0,20
5693,Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Parameswar Travels,A/C Seater Push Back (2+3),28-07-2024 21:30,04h 15m,29-07-2024 01:45,2.6,0,51
5694,Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Ankita Paribahan (Maity Motor),A/C Seater Push Back (2+3),28-07-2024 21:30,05h 30m,29-07-2024 03:00,2.2,0,15
5695,Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Ankita Paribahan( Haimanti),A/C Seater Push Back (2+3),28-07-2024 21:30,05h 00m,29-07-2024 02:30,2.2,0,20
